dt,value
2103-12-01T07:00:28.698Z,-0.5004887586
2103-12-01T07:01:28.706Z,-0.5004887586
2103-12-01T07:02:28.714Z,-0.5004887586
2103-12-01T07:03:28.722Z,-0.5004887586
2103-12-01T07:04:28.73Z,-0.5004887586
2103-12-01T07:05:28.738Z,-0.5004887586
2103-12-01T07:06:28.746Z,-0.5004887586
2103-12-01T07:07:28.754Z,-0.5004887586
2103-12-01T07:08:28.762Z,-0.5004887586
2103-12-01T07:09:28.77Z,-0.5004887586
2103-12-01T07:10:28.778Z,-0.5004887586
2103-12-01T07:11:28.786Z,-0.5004887586
2103-12-01T07:12:28.794Z,-0.5004887586
2103-12-01T07:13:28.802Z,-0.5004887586
2103-12-01T07:14:28.81Z,-0.5004887586
2103-12-01T07:15:28.818Z,-0.5004887586
2103-12-01T07:16:28.826Z,-0.5004887586
2103-12-01T07:17:28.834Z,-0.5004887586
2103-12-01T07:18:28.842Z,-0.5004887586
2103-12-01T07:19:28.85Z,-0.5004887586
2103-12-01T07:20:28.858Z,-0.5004887586
2103-12-01T07:21:28.866Z,-0.5004887586
2103-12-01T07:22:28.874Z,-0.5004887586
2103-12-01T07:23:28.882Z,-0.5004887586
2103-12-01T07:24:28.89Z,-0.5004887586
2103-12-01T07:25:28.898Z,-0.5004887586
2103-12-01T07:26:28.906Z,-0.5004887586
2103-12-01T07:27:28.914Z,-0.5004887586
2103-12-01T07:28:28.922Z,-0.5004887586
2103-12-01T07:29:28.93Z,-0.5004887586
2103-12-01T07:30:28.938Z,-0.5004887586
2103-12-01T07:31:28.946Z,-0.5004887586
2103-12-01T07:32:28.954Z,-0.5004887586
2103-12-01T07:33:28.962Z,-0.5004887586
2103-12-01T07:34:28.97Z,-0.5004887586
2103-12-01T07:35:28.978Z,-0.5004887586
2103-12-01T07:36:28.986Z,-0.5004887586
2103-12-01T07:37:28.994Z,-0.5004887586
2103-12-01T07:38:29.002Z,-0.5004887586
2103-12-01T07:39:29.01Z,-0.5004887586
2103-12-01T07:40:29.018Z,-0.5004887586
2103-12-01T07:41:29.026Z,-0.5004887586
2103-12-01T07:42:29.034Z,-0.5004887586
2103-12-01T07:43:29.042Z,-0.5004887586
2103-12-01T07:44:29.05Z,-0.5004887586
2103-12-01T07:45:29.058Z,-0.5004887586
2103-12-01T07:46:29.066Z,-0.5004887586
2103-12-01T07:47:29.074Z,-0.5004887586
2103-12-01T07:48:29.082Z,-0.5004887586
2103-12-01T07:49:29.09Z,-0.5004887586
2103-12-01T07:50:29.098Z,-0.5004887586
2103-12-01T07:51:29.106Z,-0.5004887586
2103-12-01T07:52:29.114Z,-0.5004887586
2103-12-01T07:53:29.122Z,-0.5004887586
2103-12-01T07:54:29.13Z,-0.5004887586
2103-12-01T07:55:29.138Z,-0.5004887586
2103-12-01T07:56:29.146Z,-0.5004887586
2103-12-01T07:57:29.154Z,-0.5004887586
2103-12-01T07:58:29.162Z,-0.5004887586
2103-12-01T07:59:29.17Z,-0.5004887586
2103-12-01T08:00:29.178Z,-0.5004887586
2103-12-01T08:01:29.186Z,-0.5004887586
2103-12-01T08:02:29.194Z,-0.5004887586
2103-12-01T08:03:29.202Z,-0.5004887586
2103-12-01T08:04:29.21Z,-0.5004887586
2103-12-01T08:05:29.218Z,-0.5004887586
2103-12-01T08:06:29.226Z,-0.5004887586
2103-12-01T08:07:29.234Z,-0.5004887586
2103-12-01T08:08:29.242Z,-0.5004887586
2103-12-01T08:09:29.25Z,-0.5004887586
2103-12-01T08:10:29.258Z,-0.5004887586
2103-12-01T08:11:29.266Z,-0.5004887586
2103-12-01T08:12:29.274Z,-0.5004887586
2103-12-01T08:13:29.282Z,-0.5004887586
2103-12-01T08:14:29.29Z,-0.5004887586
2103-12-01T08:15:29.298Z,-0.5004887586
2103-12-01T08:16:29.306Z,-0.5004887586
2103-12-01T08:17:29.314Z,-0.5004887586
2103-12-01T08:18:29.322Z,-0.5004887586
2103-12-01T08:19:29.33Z,-0.5004887586
2103-12-01T08:20:29.338Z,-0.5004887586
2103-12-01T08:21:29.346Z,-0.5004887586
2103-12-01T08:22:29.354Z,-0.5004887586
2103-12-01T08:23:29.362Z,-0.5004887586
2103-12-01T08:24:29.37Z,-0.5004887586
2103-12-01T08:25:29.378Z,-0.5004887586
2103-12-01T08:26:29.386Z,-0.5004887586
2103-12-01T08:27:29.394Z,-0.5004887586
2103-12-01T08:28:29.402Z,-0.5004887586
2103-12-01T08:29:29.41Z,-0.5004887586
2103-12-01T08:30:29.418Z,-0.5004887586
2103-12-01T08:31:29.426Z,-0.5004887586
2103-12-01T08:32:29.434Z,-0.5004887586
2103-12-01T08:33:29.442Z,-0.5004887586
2103-12-01T08:34:29.45Z,-0.5004887586
2103-12-01T08:35:29.458Z,-0.5004887586
2103-12-01T08:36:29.466Z,-0.5004887586
2103-12-01T08:37:29.474Z,-0.5004887586
2103-12-01T08:38:29.482Z,-0.5004887586
2103-12-01T08:39:29.49Z,-0.5004887586
2103-12-01T08:40:29.498Z,-0.5004887586
2103-12-01T08:41:29.506Z,-0.5004887586
2103-12-01T08:42:29.514Z,-0.5004887586
2103-12-01T08:43:29.522Z,-0.5004887586
2103-12-01T08:44:29.53Z,-0.5004887586
2103-12-01T08:45:29.538Z,-0.5004887586
2103-12-01T08:46:29.546Z,-0.5004887586
2103-12-01T08:47:29.554Z,-0.5004887586
2103-12-01T08:48:29.562Z,-0.5004887586
2103-12-01T08:49:29.57Z,-0.5004887586
2103-12-01T08:50:29.578Z,-0.5004887586
2103-12-01T08:51:29.586Z,-0.5004887586
2103-12-01T08:52:29.594Z,-0.5004887586
2103-12-01T08:53:29.602Z,-0.5004887586
2103-12-01T08:54:29.61Z,-0.5004887586
2103-12-01T08:55:29.618Z,-0.5004887586
2103-12-01T08:56:29.626Z,-0.5004887586
2103-12-01T08:57:29.634Z,-0.5004887586
2103-12-01T08:58:29.642Z,-0.5004887586
2103-12-01T08:59:29.65Z,-0.5004887586
2103-12-01T09:00:29.658Z,-0.5004887586
2103-12-01T09:01:29.666Z,-0.5004887586
2103-12-01T09:02:29.674Z,-0.5004887586
2103-12-01T09:03:29.682Z,-0.5004887586
2103-12-01T09:04:29.69Z,-0.5004887586
2103-12-01T09:05:29.698Z,-0.5004887586
2103-12-01T09:06:29.706Z,-0.5004887586
2103-12-01T09:07:29.714Z,-0.5004887586
2103-12-01T09:08:29.722Z,-0.5004887586
2103-12-01T09:09:29.73Z,-0.5004887586
2103-12-01T09:10:29.738Z,-0.5004887586
2103-12-01T09:11:29.746Z,-0.5004887586
2103-12-01T09:12:29.754Z,-0.5004887586
2103-12-01T09:13:29.762Z,-0.5004887586
2103-12-01T09:14:29.77Z,-0.5004887586
2103-12-01T09:15:29.778Z,-0.5004887586
2103-12-01T09:16:29.786Z,-0.5004887586
2103-12-01T09:17:29.794Z,-0.5004887586
2103-12-01T09:18:29.802Z,-0.5004887586
2103-12-01T09:19:29.81Z,-0.5004887586
2103-12-01T09:20:29.818Z,-0.5004887586
2103-12-01T09:21:29.826Z,-0.5004887586
2103-12-01T09:22:29.834Z,-0.5004887586
2103-12-01T09:23:29.842Z,-0.5004887586
2103-12-01T09:24:29.85Z,-0.5004887586
2103-12-01T09:25:29.858Z,-0.5004887586
2103-12-01T09:26:29.866Z,-0.5004887586
2103-12-01T09:27:29.874Z,-0.5004887586
2103-12-01T09:28:29.882Z,-0.5004887586
2103-12-01T09:29:29.89Z,-0.5004887586
2103-12-01T09:30:29.898Z,-0.5004887586
2103-12-01T09:31:29.906Z,-0.5004887586
2103-12-01T09:32:29.914Z,-0.5004887586
2103-12-01T09:33:29.922Z,-0.5004887586
2103-12-01T09:34:29.93Z,-0.5004887586
2103-12-01T09:35:29.938Z,-0.5004887586
2103-12-01T09:36:29.946Z,-0.5004887586
2103-12-01T09:37:29.954Z,-0.5004887586
2103-12-01T09:38:29.962Z,-0.5004887586
2103-12-01T09:39:29.97Z,-0.5004887586
2103-12-01T09:40:29.978Z,-0.5004887586
2103-12-01T09:41:29.986Z,-0.5004887586
2103-12-01T09:42:29.994Z,-0.5004887586
2103-12-01T09:43:30.002Z,-0.5004887586
2103-12-01T09:44:30.01Z,-0.5004887586
2103-12-01T09:45:30.018Z,-0.5004887586
2103-12-01T09:46:30.026Z,-0.5004887586
2103-12-01T09:47:30.034Z,-0.5004887586
2103-12-01T09:48:30.042Z,-0.5004887586
2103-12-01T09:49:30.05Z,-0.5004887586
2103-12-01T09:50:30.058Z,-0.5004887586
2103-12-01T09:51:30.066Z,-0.5004887586
2103-12-01T09:52:30.074Z,-0.5004887586
2103-12-01T09:53:30.082Z,-0.5004887586
2103-12-01T09:54:30.09Z,-0.5004887586
2103-12-01T09:55:30.098Z,-0.5004887586
2103-12-01T09:56:30.106Z,-0.5004887586
2103-12-01T09:57:30.114Z,-0.5004887586
2103-12-01T09:58:30.122Z,-0.5004887586
2103-12-01T09:59:30.13Z,-0.5004887586
2103-12-01T10:00:30.138Z,-0.5004887586
2103-12-01T10:01:30.146Z,-0.5004887586
2103-12-01T10:02:30.154Z,-0.5004887586
2103-12-01T10:03:30.162Z,-0.5004887586
2103-12-01T10:04:30.17Z,-0.5004887586
2103-12-01T10:05:30.178Z,-0.5004887586
2103-12-01T10:06:30.186Z,-0.5004887586
2103-12-01T10:07:30.194Z,-0.5004887586
2103-12-01T10:08:30.202Z,-0.5004887586
2103-12-01T10:09:30.21Z,-0.5004887586
2103-12-01T10:10:30.218Z,-0.5004887586
2103-12-01T10:11:30.226Z,-0.5004887586
2103-12-01T10:12:30.234Z,-0.5004887586
2103-12-01T10:13:30.242Z,-0.5004887586
2103-12-01T10:14:30.25Z,-0.5004887586
2103-12-01T10:15:30.258Z,-0.5004887586
2103-12-01T10:16:30.266Z,-0.5004887586
2103-12-01T10:17:30.274Z,-0.5004887586
2103-12-01T10:18:30.282Z,-0.5004887586
2103-12-01T10:19:30.29Z,-0.5004887586
2103-12-01T10:20:30.298Z,-0.5004887586
2103-12-01T10:21:30.306Z,-0.5004887586
2103-12-01T10:22:30.314Z,-0.5004887586
2103-12-01T10:23:30.322Z,-0.5004887586
2103-12-01T10:24:30.33Z,-0.5004887586
2103-12-01T10:25:30.338Z,-0.5004887586
2103-12-01T10:26:30.346Z,-0.5004887586
2103-12-01T10:27:30.354Z,-0.5004887586
2103-12-01T10:28:30.362Z,-0.5004887586
2103-12-01T10:29:30.37Z,-0.5004887586
2103-12-01T10:30:30.378Z,-0.5004887586
2103-12-01T10:31:30.386Z,-0.5004887586
2103-12-01T10:32:30.394Z,-0.5004887586
2103-12-01T10:33:30.402Z,-0.5004887586
2103-12-01T10:34:30.41Z,-0.5004887586
2103-12-01T10:35:30.418Z,-0.5004887586
2103-12-01T10:36:30.426Z,-0.5004887586
2103-12-01T10:37:30.434Z,-0.5004887586
2103-12-01T10:38:30.442Z,-0.5004887586
2103-12-01T10:39:30.45Z,-0.5004887586
2103-12-01T10:40:30.458Z,-0.5004887586
2103-12-01T10:41:30.466Z,-0.5004887586
2103-12-01T10:42:30.474Z,-0.5004887586
2103-12-01T10:43:30.482Z,-0.5004887586
2103-12-01T10:44:30.49Z,-0.5004887586
2103-12-01T10:45:30.498Z,-0.5004887586
2103-12-01T10:46:30.506Z,-0.5004887586
2103-12-01T10:47:30.514Z,-0.5004887586
2103-12-01T10:48:30.522Z,-0.5004887586
2103-12-01T10:49:30.53Z,-0.5004887586
2103-12-01T10:50:30.538Z,-0.5004887586
2103-12-01T10:51:30.546Z,-0.5004887586
2103-12-01T10:52:30.554Z,-0.5004887586
2103-12-01T10:53:30.562Z,-0.5004887586
2103-12-01T10:54:30.57Z,-0.5004887586
2103-12-01T10:55:30.578Z,-0.5004887586
2103-12-01T10:56:30.586Z,-0.5004887586
2103-12-01T10:57:30.594Z,-0.5004887586
2103-12-01T10:58:30.602Z,-0.5004887586
2103-12-01T10:59:30.61Z,-0.5004887586
2103-12-01T11:00:30.618Z,-0.5004887586
2103-12-01T11:01:30.626Z,-0.5004887586
2103-12-01T11:02:30.634Z,-0.5004887586
2103-12-01T11:03:30.642Z,-0.5004887586
2103-12-01T11:04:30.65Z,-0.5004887586
2103-12-01T11:05:30.658Z,-0.5004887586
2103-12-01T11:06:30.666Z,-0.5004887586
2103-12-01T11:07:30.674Z,-0.5004887586
2103-12-01T11:08:30.682Z,-0.5004887586
2103-12-01T11:09:30.69Z,-0.5004887586
2103-12-01T11:10:30.698Z,-0.5004887586
2103-12-01T11:11:30.706Z,-0.5004887586
2103-12-01T11:12:30.714Z,-0.5004887586
2103-12-01T11:13:30.722Z,-0.5004887586
2103-12-01T11:14:30.73Z,-0.5004887586
2103-12-01T11:15:30.738Z,-0.5004887586
2103-12-01T11:16:30.746Z,-0.5004887586
2103-12-01T11:17:30.754Z,-0.5004887586
2103-12-01T11:18:30.762Z,-0.5004887586
2103-12-01T11:19:30.77Z,-0.5004887586
2103-12-01T11:20:30.778Z,-0.5004887586
2103-12-01T11:21:30.786Z,-0.5004887586
2103-12-01T11:22:30.794Z,-0.5004887586
2103-12-01T11:23:30.802Z,-0.5004887586
2103-12-01T11:24:30.81Z,-0.5004887586
2103-12-01T11:25:30.818Z,-0.5004887586
2103-12-01T11:26:30.826Z,-0.5004887586
2103-12-01T11:27:30.834Z,-0.5004887586
2103-12-01T11:28:30.842Z,-0.5004887586
2103-12-01T11:29:30.85Z,-0.5004887586
2103-12-01T11:30:30.858Z,-0.5004887586
2103-12-01T11:31:30.866Z,-0.5004887586
2103-12-01T11:32:30.874Z,-0.5004887586
2103-12-01T11:33:30.882Z,-0.5004887586
2103-12-01T11:34:30.89Z,-0.5004887586
2103-12-01T11:35:30.898Z,-0.5004887586
2103-12-01T11:36:30.906Z,-0.5004887586
2103-12-01T11:37:30.914Z,-0.5004887586
2103-12-01T11:38:30.922Z,-0.5004887586
2103-12-01T11:39:30.93Z,-0.5004887586
2103-12-01T11:40:30.938Z,-0.5004887586
2103-12-01T11:41:30.946Z,-0.5004887586
2103-12-01T11:42:30.954Z,-0.5004887586
2103-12-01T11:43:30.962Z,-0.5004887586
2103-12-01T11:44:30.97Z,-0.5004887586
2103-12-01T11:45:30.978Z,-0.5004887586
2103-12-01T11:46:30.986Z,-0.5004887586
2103-12-01T11:47:30.994Z,-0.5004887586
2103-12-01T11:48:31.002Z,-0.5004887586
2103-12-01T11:49:31.01Z,-0.5004887586
2103-12-01T11:50:31.018Z,-0.5004887586
2103-12-01T11:51:31.026Z,-0.5004887586
2103-12-01T11:52:31.034Z,-0.5004887586
2103-12-01T11:53:31.042Z,-0.5004887586
2103-12-01T11:54:31.05Z,-0.5004887586
2103-12-01T11:55:31.058Z,-0.5004887586
2103-12-01T11:56:31.066Z,-0.5004887586
2103-12-01T11:57:31.074Z,-0.5004887586
2103-12-01T11:58:31.082Z,-0.5004887586
2103-12-01T11:59:31.09Z,-0.5004887586
2103-12-01T12:00:31.098Z,-0.5004887586
2103-12-01T12:01:31.106Z,-0.5004887586
2103-12-01T12:02:31.114Z,-0.5004887586
2103-12-01T12:03:31.122Z,-0.5004887586
2103-12-01T12:04:31.13Z,-0.5004887586
2103-12-01T12:05:31.138Z,-0.5004887586
2103-12-01T12:06:31.146Z,-0.5004887586
2103-12-01T12:07:31.154Z,-0.5004887586
2103-12-01T12:08:31.162Z,-0.5004887586
2103-12-01T12:09:31.17Z,-0.5004887586
2103-12-01T12:10:31.178Z,-0.5004887586
2103-12-01T12:11:31.186Z,-0.5004887586
2103-12-01T12:12:31.194Z,-0.5004887586
2103-12-01T12:13:31.202Z,-0.5004887586
2103-12-01T12:14:31.21Z,-0.5004887586
2103-12-01T12:15:31.218Z,-0.5004887586
2103-12-01T12:16:31.226Z,-0.5004887586
2103-12-01T12:17:31.234Z,-0.5004887586
2103-12-01T12:18:31.242Z,-0.5004887586
2103-12-01T12:19:31.25Z,-0.5004887586
2103-12-01T12:20:31.258Z,-0.5004887586
2103-12-01T12:21:31.266Z,-0.5004887586
2103-12-01T12:22:31.274Z,-0.5004887586
2103-12-01T12:23:31.282Z,-0.5004887586
2103-12-01T12:24:31.29Z,-0.5004887586
2103-12-01T12:25:31.298Z,-0.5004887586
2103-12-01T12:26:31.306Z,-0.5004887586
2103-12-01T12:27:31.314Z,-0.5004887586
2103-12-01T12:28:31.322Z,-0.5004887586
2103-12-01T12:29:31.33Z,-0.5004887586
2103-12-01T12:30:31.338Z,-0.5004887586
2103-12-01T12:31:31.346Z,-0.5004887586
2103-12-01T12:32:31.354Z,-0.5004887586
2103-12-01T12:33:31.362Z,-0.5004887586
2103-12-01T12:34:31.37Z,-0.5004887586
2103-12-01T12:35:31.378Z,-0.5004887586
2103-12-01T12:36:31.386Z,-0.5004887586
2103-12-01T12:37:31.394Z,-0.5004887586
2103-12-01T12:38:31.402Z,-0.5004887586
2103-12-01T12:39:31.41Z,-0.5004887586
2103-12-01T12:40:31.418Z,-0.5004887586
2103-12-01T12:41:31.426Z,-0.5004887586
2103-12-01T12:42:31.434Z,-0.5004887586
2103-12-01T12:43:31.442Z,-0.5004887586
2103-12-01T12:44:31.45Z,-0.5004887586
2103-12-01T12:45:31.458Z,-0.5004887586
2103-12-01T12:46:31.466Z,-0.5004887586
2103-12-01T12:47:31.474Z,-0.5004887586
2103-12-01T12:48:31.482Z,-0.5004887586
2103-12-01T12:49:31.49Z,-0.5004887586
2103-12-01T12:50:31.498Z,-0.5004887586
2103-12-01T12:51:31.506Z,-0.5004887586
2103-12-01T12:52:31.514Z,-0.5004887586
2103-12-01T12:53:31.522Z,-0.5004887586
2103-12-01T12:54:31.53Z,-0.5004887586
2103-12-01T12:55:31.538Z,-0.5004887586
2103-12-01T12:56:31.546Z,-0.5004887586
2103-12-01T12:57:31.554Z,-0.5004887586
2103-12-01T12:58:31.562Z,-0.5004887586
2103-12-01T12:59:31.57Z,-0.5004887586
2103-12-01T13:00:31.578Z,-0.5004887586
2103-12-01T13:01:31.586Z,-0.5004887586
2103-12-01T13:02:31.594Z,-0.5004887586
2103-12-01T13:03:31.602Z,-0.5004887586
2103-12-01T13:04:31.61Z,-0.5004887586
2103-12-01T13:05:31.618Z,-0.5004887586
2103-12-01T13:06:31.626Z,-0.5004887586
2103-12-01T13:07:31.634Z,-0.5004887586
2103-12-01T13:08:31.642Z,-0.5004887586
2103-12-01T13:09:31.65Z,-0.5004887586
2103-12-01T13:10:31.658Z,-0.5004887586
2103-12-01T13:11:31.666Z,-0.5004887586
2103-12-01T13:12:31.674Z,-0.5004887586
2103-12-01T13:13:31.682Z,-0.5004887586
2103-12-01T13:14:31.69Z,-0.5004887586
2103-12-01T13:15:31.698Z,-0.5004887586
2103-12-01T13:16:31.706Z,-0.5004887586
2103-12-01T13:17:31.714Z,-0.5004887586
2103-12-01T13:18:31.722Z,-0.5004887586
2103-12-01T13:19:31.73Z,-0.5004887586
2103-12-01T13:20:31.738Z,-0.5004887586
2103-12-01T13:21:31.746Z,-0.5004887586
2103-12-01T13:22:31.754Z,-0.5004887586
2103-12-01T13:23:31.762Z,-0.5004887586
2103-12-01T13:24:31.77Z,-0.5004887586
2103-12-01T13:25:31.778Z,-0.5004887586
2103-12-01T13:26:31.786Z,-0.5004887586
2103-12-01T13:27:31.794Z,-0.5004887586
2103-12-01T13:28:31.802Z,-0.5004887586
2103-12-01T13:29:31.81Z,-0.5004887586
2103-12-01T13:30:31.818Z,-0.5004887586
2103-12-01T13:31:31.826Z,-0.5004887586
2103-12-01T13:32:31.834Z,-0.5004887586
2103-12-01T13:33:31.842Z,-0.5004887586
2103-12-01T13:34:31.85Z,-0.5004887586
2103-12-01T13:35:31.858Z,-0.5004887586
2103-12-01T13:36:31.866Z,-0.5004887586
2103-12-01T13:37:31.874Z,-0.5004887586
2103-12-01T13:38:31.882Z,-0.5004887586
2103-12-01T13:39:31.89Z,-0.5004887586
2103-12-01T13:40:31.898Z,-0.5004887586
2103-12-01T13:41:31.906Z,-0.5004887586
2103-12-01T13:42:31.914Z,-0.5004887586
2103-12-01T13:43:31.922Z,-0.5004887586
2103-12-01T13:44:31.93Z,-0.5004887586
2103-12-01T13:45:31.938Z,-0.5004887586
2103-12-01T13:46:31.946Z,-0.5004887586
2103-12-01T13:47:31.954Z,-0.5004887586
2103-12-01T13:48:31.962Z,-0.5004887586
2103-12-01T13:49:31.97Z,-0.5004887586
2103-12-01T13:50:31.978Z,-0.5004887586
2103-12-01T13:51:31.986Z,-0.5004887586
2103-12-01T13:52:31.994Z,-0.5004887586
2103-12-01T13:53:32.002Z,-0.5004887586
2103-12-01T13:54:32.01Z,-0.5004887586
2103-12-01T13:55:32.018Z,-0.5004887586
2103-12-01T13:56:32.026Z,-0.5004887586
2103-12-01T13:57:32.034Z,-0.5004887586
2103-12-01T13:58:32.042Z,-0.5004887586
2103-12-01T13:59:32.05Z,-0.5004887586
2103-12-01T14:00:32.058Z,-0.5004887586
2103-12-01T14:01:32.066Z,-0.5004887586
2103-12-01T14:02:32.074Z,-0.5004887586
2103-12-01T14:03:32.082Z,-0.5004887586
2103-12-01T14:04:32.09Z,-0.5004887586
2103-12-01T14:05:32.098Z,-0.5004887586
2103-12-01T14:06:32.106Z,-0.5004887586
2103-12-01T14:07:32.114Z,-0.5004887586
2103-12-01T14:08:32.122Z,-0.5004887586
2103-12-01T14:09:32.13Z,-0.5004887586
2103-12-01T14:10:32.138Z,-0.5004887586
2103-12-01T14:11:32.146Z,-0.5004887586
2103-12-01T14:12:32.154Z,-0.5004887586
2103-12-01T14:13:32.162Z,-0.5004887586
2103-12-01T14:14:32.17Z,-0.5004887586
2103-12-01T14:15:32.178Z,-0.5004887586
2103-12-01T14:16:32.186Z,-0.5004887586
2103-12-01T14:17:32.194Z,-0.5004887586
2103-12-01T14:18:32.202Z,-0.5004887586
2103-12-01T14:19:32.21Z,-0.5004887586
2103-12-01T14:20:32.218Z,-0.5004887586
2103-12-01T14:21:32.226Z,-0.5004887586
2103-12-01T14:22:32.234Z,-0.5004887586
2103-12-01T14:23:32.242Z,-0.5004887586
2103-12-01T14:24:32.25Z,-0.5004887586
2103-12-01T14:25:32.258Z,-0.5004887586
2103-12-01T14:26:32.266Z,-0.5004887586
2103-12-01T14:27:32.274Z,-0.5004887586
2103-12-01T14:28:32.282Z,-0.5004887586
2103-12-01T14:29:32.29Z,-0.5004887586
2103-12-01T14:30:32.298Z,-0.5004887586
2103-12-01T14:31:32.306Z,-0.5004887586
2103-12-01T14:32:32.314Z,-0.5004887586
2103-12-01T14:33:32.322Z,-0.5004887586
2103-12-01T14:34:32.33Z,-0.5004887586
2103-12-01T14:35:32.338Z,-0.5004887586
2103-12-01T14:36:32.346Z,-0.5004887586
2103-12-01T14:37:32.354Z,-0.5004887586
2103-12-01T14:38:32.362Z,-0.5004887586
2103-12-01T14:39:32.37Z,-0.5004887586
2103-12-01T14:40:32.378Z,-0.5004887586
2103-12-01T14:41:32.386Z,-0.5004887586
2103-12-01T14:42:32.394Z,-0.5004887586
2103-12-01T14:43:32.402Z,-0.5004887586
2103-12-01T14:44:32.41Z,-0.5004887586
2103-12-01T14:45:32.418Z,-0.5004887586
2103-12-01T14:46:32.426Z,-0.5004887586
2103-12-01T14:47:32.434Z,-0.5004887586
2103-12-01T14:48:32.442Z,-0.5004887586
2103-12-01T14:49:32.45Z,-0.5004887586
2103-12-01T14:50:32.458Z,-0.5004887586
2103-12-01T14:51:32.466Z,-0.5004887586
2103-12-01T14:52:32.474Z,-0.5004887586
2103-12-01T14:53:32.482Z,-0.5004887586
2103-12-01T14:54:32.49Z,-0.5004887586
2103-12-01T14:55:32.498Z,-0.5004887586
2103-12-01T14:56:32.506Z,-0.5004887586
2103-12-01T14:57:32.514Z,-0.5004887586
2103-12-01T14:58:32.522Z,-0.5004887586
2103-12-01T14:59:32.53Z,-0.5004887586
2103-12-01T15:00:32.538Z,-0.5004887586
2103-12-01T15:01:32.546Z,-0.5004887586
2103-12-01T15:02:32.554Z,-0.5004887586
2103-12-01T15:03:32.562Z,-0.5004887586
2103-12-01T15:04:32.57Z,-0.5004887586
2103-12-01T15:05:32.578Z,-0.5004887586
2103-12-01T15:06:32.586Z,-0.5004887586
2103-12-01T15:07:32.594Z,-0.5004887586
2103-12-01T15:08:32.602Z,-0.5004887586
2103-12-01T15:09:32.61Z,-0.5004887586
2103-12-01T15:10:32.618Z,-0.5004887586
2103-12-01T15:11:32.626Z,-0.5004887586
2103-12-01T15:12:32.634Z,-0.5004887586
2103-12-01T15:13:32.642Z,-0.5004887586
2103-12-01T15:14:32.65Z,-0.5004887586
2103-12-01T15:15:32.658Z,-0.5004887586
2103-12-01T15:16:32.666Z,-0.5004887586
2103-12-01T15:17:32.674Z,-0.5004887586
2103-12-01T15:18:32.682Z,-0.5004887586
2103-12-01T15:19:32.69Z,-0.5004887586
2103-12-01T15:20:32.698Z,-0.5004887586
2103-12-01T15:21:32.706Z,-0.5004887586
2103-12-01T15:22:32.714Z,-0.5004887586
2103-12-01T15:23:32.722Z,-0.5004887586
2103-12-01T15:24:32.73Z,-0.5004887586
2103-12-01T15:25:32.738Z,-0.5004887586
2103-12-01T15:26:32.746Z,-0.5004887586
2103-12-01T15:27:32.754Z,-0.5004887586
2103-12-01T15:28:32.762Z,-0.5004887586
2103-12-01T15:29:32.77Z,-0.5004887586
2103-12-01T15:30:32.778Z,-0.5004887586
2103-12-01T15:31:32.786Z,-0.5004887586
2103-12-01T15:32:32.794Z,-0.5004887586
2103-12-01T15:33:32.802Z,-0.5004887586
2103-12-01T15:34:32.81Z,-0.5004887586
2103-12-01T15:35:32.818Z,-0.5004887586
2103-12-01T15:36:32.826Z,-0.5004887586
2103-12-01T15:37:32.834Z,-0.5004887586
2103-12-01T15:38:32.842Z,-0.5004887586
2103-12-01T15:39:32.85Z,-0.5004887586
2103-12-01T15:40:32.858Z,-0.5004887586
2103-12-01T15:41:32.866Z,-0.5004887586
2103-12-01T15:42:32.874Z,-0.5004887586
2103-12-01T15:43:32.882Z,-0.5004887586
2103-12-01T15:44:32.89Z,-0.5004887586
2103-12-01T15:45:32.898Z,-0.5004887586
2103-12-01T15:46:32.906Z,-0.5004887586
2103-12-01T15:47:32.914Z,-0.5004887586
2103-12-01T15:48:32.922Z,-0.5004887586
2103-12-01T15:49:32.93Z,-0.5004887586
2103-12-01T15:50:32.938Z,-0.5004887586
2103-12-01T15:51:32.946Z,-0.5004887586
2103-12-01T15:52:32.954Z,-0.5004887586
2103-12-01T15:53:32.962Z,-0.5004887586
2103-12-01T15:54:32.97Z,-0.5004887586
2103-12-01T15:55:32.978Z,-0.5004887586
2103-12-01T15:56:32.986Z,-0.5004887586
2103-12-01T15:57:32.994Z,-0.5004887586
2103-12-01T15:58:33.002Z,-0.5004887586
2103-12-01T15:59:33.01Z,-0.5004887586
2103-12-01T16:00:33.018Z,-0.5004887586
2103-12-01T16:01:33.026Z,-0.5004887586
2103-12-01T16:02:33.034Z,-0.5004887586
2103-12-01T16:03:33.042Z,-0.5004887586
2103-12-01T16:04:33.05Z,-0.5004887586
2103-12-01T16:05:33.058Z,-0.5004887586
2103-12-01T16:06:33.066Z,-0.5004887586
2103-12-01T16:07:33.074Z,-0.5004887586
2103-12-01T16:08:33.082Z,-0.5004887586
2103-12-01T16:09:33.09Z,-0.5004887586
2103-12-01T16:10:33.098Z,-0.5004887586
2103-12-01T16:11:33.106Z,-0.5004887586
2103-12-01T16:12:33.114Z,-0.5004887586
2103-12-01T16:13:33.122Z,-0.5004887586
2103-12-01T16:14:33.13Z,-0.5004887586
2103-12-01T16:15:33.138Z,-0.5004887586
2103-12-01T16:16:33.146Z,-0.5004887586
2103-12-01T16:17:33.154Z,-0.5004887586
2103-12-01T16:18:33.162Z,-0.5004887586
